date,item,Wholesale_Pettah,Wholesale_Dambulla,Retail_Pettah,Retail_Dambulla,Retail_Narahenpita,year,month,month_name,day,day_of_week,day_name,week_of_year,quarter,is_weekend,avg_wholesale_price,avg_retail_price,price_spread,is_crisis_period
2023-08-25,Tomato,100.0,,150.0,,240.0,2023,8,August,25,4,Friday,34,3,0,100.0,195.0,95.0,0
2023-08-28,Tomato,120.0,,180.0,,200.0,2023,8,August,28,0,Monday,35,3,0,120.0,190.0,70.0,0
2023-08-29,Tomato,100.0,,150.0,,240.0,2023,8,August,29,1,Tuesday,35,3,0,100.0,195.0,95.0,0
2023-08-31,Tomato,120.0,,170.0,,240.0,2023,8,August,31,3,Thursday,35,3,0,120.0,205.0,85.0,0
2023-09-01,Tomato,100.0,,150.0,,160.0,2023,9,September,1,4,Friday,35,3,0,100.0,155.0,55.0,0
2023-09-04,Tomato,100.0,,150.0,,160.0,2023,9,September,4,0,Monday,36,3,0,100.0,155.0,55.0,0
2023-09-05,Tomato,100.0,,150.0,,200.0,2023,9,September,5,1,Tuesday,36,3,0,100.0,175.0,75.0,0
2023-09-06,Tomato,100.0,,150.0,,200.0,2023,9,September,6,2,Wednesday,36,3,0,100.0,175.0,75.0,0
2023-09-07,Tomato,100.0,,150.0,,220.0,2023,9,September,7,3,Thursday,36,3,0,100.0,185.0,85.0,0
2023-09-08,Tomato,100.0,,150.0,,200.0,2023,9,September,8,4,Friday,36,3,0,100.0,175.0,75.0,0
2023-09-11,Tomato,100.0,,150.0,,240.0,2023,9,September,11,0,Monday,37,3,0,100.0,195.0,95.0,0
2023-09-12,Tomato,100.0,,150.0,,240.0,2023,9,September,12,1,Tuesday,37,3,0,100.0,195.0,95.0,0
2023-09-13,Tomato,100.0,,150.0,,240.0,2023,9,September,13,2,Wednesday,37,3,0,100.0,195.0,95.0,0
2023-09-14,Tomato,100.0,,150.0,,200.0,2023,9,September,14,3,Thursday,37,3,0,100.0,175.0,75.0,0
2023-09-15,Tomato,100.0,,150.0,,240.0,2023,9,September,15,4,Friday,37,3,0,100.0,195.0,95.0,0
2023-09-18,Tomato,120.0,,160.0,,200.0,2023,9,September,18,0,Monday,38,3,0,120.0,180.0,60.0,0
2023-09-19,Tomato,120.0,,160.0,,200.0,2023,9,September,19,1,Tuesday,38,3,0,120.0,180.0,60.0,0
2023-09-20,Tomato,120.0,,160.0,,200.0,2023,9,September,20,2,Wednesday,38,3,0,120.0,180.0,60.0,0
2023-09-21,Tomato,120.0,,160.0,,180.0,2023,9,September,21,3,Thursday,38,3,0,120.0,170.0,50.0,0
2023-09-22,Tomato,100.0,,150.0,,200.0,2023,9,September,22,4,Friday,38,3,0,100.0,175.0,75.0,0
2023-09-25,Tomato,140.0,,180.0,,200.0,2023,9,September,25,0,Monday,39,3,0,140.0,190.0,50.0,0
2023-09-26,Tomato,140.0,,180.0,,200.0,2023,9,September,26,1,Tuesday,39,3,0,140.0,190.0,50.0,0
2023-09-27,Tomato,140.0,,180.0,,200.0,2023,9,September,27,2,Wednesday,39,3,0,140.0,190.0,50.0,0
2023-10-02,Tomato,140.0,,180.0,,240.0,2023,10,October,2,0,Monday,40,4,0,140.0,210.0,70.0,0
2023-10-03,Tomato,140.0,,180.0,,240.0,2023,10,October,3,1,Tuesday,40,4,0,140.0,210.0,70.0,0
2023-10-04,Tomato,140.0,,180.0,,200.0,2023,10,October,4,2,Wednesday,40,4,0,140.0,190.0,50.0,0
2023-10-05,Tomato,140.0,,180.0,,200.0,2023,10,October,5,3,Thursday,40,4,0,140.0,190.0,50.0,0
2023-10-06,Tomato,140.0,,180.0,,240.0,2023,10,October,6,4,Friday,40,4,0,140.0,210.0,70.0,0
2023-10-09,Tomato,130.0,,160.0,,240.0,2023,10,October,9,0,Monday,41,4,0,130.0,200.0,70.0,0
2023-10-10,Tomato,130.0,,160.0,,200.0,2023,10,October,10,1,Tuesday,41,4,0,130.0,180.0,50.0,0
2023-10-11,Tomato,120.0,,150.0,,240.0,2023,10,October,11,2,Wednesday,41,4,0,120.0,195.0,75.0,0
2023-10-12,Tomato,120.0,,150.0,,200.0,2023,10,October,12,3,Thursday,41,4,0,120.0,175.0,55.0,0
2023-10-13,Tomato,140.0,,170.0,,240.0,2023,10,October,13,4,Friday,41,4,0,140.0,205.0,65.0,0
2023-10-16,Tomato,180.0,,230.0,,320.0,2023,10,October,16,0,Monday,42,4,0,180.0,275.0,95.0,0
2023-10-17,Tomato,170.0,,230.0,,280.0,2023,10,October,17,1,Tuesday,42,4,0,170.0,255.0,85.0,0
2023-10-18,Tomato,150.0,,200.0,,280.0,2023,10,October,18,2,Wednesday,42,4,0,150.0,240.0,90.0,0
2023-10-19,Tomato,160.0,,220.0,,280.0,2023,10,October,19,3,Thursday,42,4,0,160.0,250.0,90.0,0
2023-10-20,Tomato,160.0,,220.0,,280.0,2023,10,October,20,4,Friday,42,4,0,160.0,250.0,90.0,0
2023-10-23,Tomato,150.0,,200.0,,280.0,2023,10,October,23,0,Monday,43,4,0,150.0,240.0,90.0,0
2023-10-24,Tomato,150.0,,200.0,,280.0,2023,10,October,24,1,Tuesday,43,4,0,150.0,240.0,90.0,0
2023-10-25,Tomato,150.0,,200.0,,280.0,2023,10,October,25,2,Wednesday,43,4,0,150.0,240.0,90.0,0
2023-10-26,Tomato,150.0,,200.0,,280.0,2023,10,October,26,3,Thursday,43,4,0,150.0,240.0,90.0,0
2023-10-27,Tomato,150.0,,200.0,,280.0,2023,10,October,27,4,Friday,43,4,0,150.0,240.0,90.0,0
2023-10-30,Tomato,150.0,,200.0,,280.0,2023,10,October,30,0,Monday,44,4,0,150.0,240.0,90.0,0
2023-10-31,Tomato,130.0,,160.0,,280.0,2023,10,October,31,1,Tuesday,44,4,0,130.0,220.0,90.0,0
2023-11-01,Tomato,130.0,,160.0,,240.0,2023,11,November,1,2,Wednesday,44,4,0,130.0,200.0,70.0,0
2023-11-02,Tomato,130.0,,170.0,,200.0,2023,11,November,2,3,Thursday,44,4,0,130.0,185.0,55.0,0
2023-11-03,Tomato,150.0,,200.0,,280.0,2023,11,November,3,4,Friday,44,4,0,150.0,240.0,90.0,0
2023-11-06,Tomato,150.0,,200.0,,240.0,2023,11,November,6,0,Monday,45,4,0,150.0,220.0,70.0,0
2023-11-07,Tomato,200.0,,250.0,,360.0,2023,11,November,7,1,Tuesday,45,4,0,200.0,305.0,105.0,0
2023-11-08,Tomato,200.0,,250.0,,280.0,2023,11,November,8,2,Wednesday,45,4,0,200.0,265.0,65.0,0
2023-11-09,Tomato,200.0,,250.0,,280.0,2023,11,November,9,3,Thursday,45,4,0,200.0,265.0,65.0,0
2023-11-10,Tomato,200.0,,250.0,,280.0,2023,11,November,10,4,Friday,45,4,0,200.0,265.0,65.0,0
2023-11-13,Tomato,300.0,,350.0,,400.0,2023,11,November,13,0,Monday,46,4,0,300.0,375.0,75.0,0
2023-11-14,Tomato,300.0,,350.0,,400.0,2023,11,November,14,1,Tuesday,46,4,0,300.0,375.0,75.0,0
2023-11-15,Tomato,300.0,,350.0,,400.0,2023,11,November,15,2,Wednesday,46,4,0,300.0,375.0,75.0,0
2023-11-16,Tomato,300.0,,350.0,,400.0,2023,11,November,16,3,Thursday,46,4,0,300.0,375.0,75.0,0
2023-11-17,Tomato,280.0,,320.0,,360.0,2023,11,November,17,4,Friday,46,4,0,280.0,340.0,60.0,0
2023-11-20,Tomato,250.0,,300.0,,360.0,2023,11,November,20,0,Monday,47,4,0,250.0,330.0,80.0,0
2023-11-21,Tomato,250.0,,300.0,,400.0,2023,11,November,21,1,Tuesday,47,4,0,250.0,350.0,100.0,0
2023-11-22,Tomato,280.0,,330.0,,400.0,2023,11,November,22,2,Wednesday,47,4,0,280.0,365.0,85.0,0
2023-11-23,Tomato,320.0,,380.0,,400.0,2023,11,November,23,3,Thursday,47,4,0,320.0,390.0,70.0,0
2023-11-24,Tomato,320.0,,380.0,,440.0,2023,11,November,24,4,Friday,47,4,0,320.0,410.0,90.0,0
2023-11-27,Tomato,350.0,,400.0,,480.0,2023,11,November,27,0,Monday,48,4,0,350.0,440.0,90.0,0
2023-11-28,Tomato,350.0,,400.0,,520.0,2023,11,November,28,1,Tuesday,48,4,0,350.0,460.0,110.0,0
2023-11-29,Tomato,350.0,,400.0,,480.0,2023,11,November,29,2,Wednesday,48,4,0,350.0,440.0,90.0,0
2023-11-30,Tomato,350.0,,400.0,,480.0,2023,11,November,30,3,Thursday,48,4,0,350.0,440.0,90.0,0
2023-12-01,Tomato,350.0,,400.0,,500.0,2023,12,December,1,4,Friday,48,4,0,350.0,450.0,100.0,0
2023-12-04,Tomato,600.0,,650.0,,700.0,2023,12,December,4,0,Monday,49,4,0,600.0,675.0,75.0,0
2023-12-05,Tomato,600.0,,650.0,,700.0,2023,12,December,5,1,Tuesday,49,4,0,600.0,675.0,75.0,0
2023-12-06,Tomato,550.0,,600.0,,760.0,2023,12,December,6,2,Wednesday,49,4,0,550.0,680.0,130.0,0
2023-12-07,Tomato,500.0,,550.0,,700.0,2023,12,December,7,3,Thursday,49,4,0,500.0,625.0,125.0,0
2023-12-08,Tomato,500.0,,550.0,,700.0,2023,12,December,8,4,Friday,49,4,0,500.0,625.0,125.0,0
2023-12-11,Tomato,500.0,,550.0,,600.0,2023,12,December,11,0,Monday,50,4,0,500.0,575.0,75.0,0
2023-12-12,Tomato,500.0,,550.0,,700.0,2023,12,December,12,1,Tuesday,50,4,0,500.0,625.0,125.0,0
2023-12-13,Tomato,540.0,,600.0,,700.0,2023,12,December,13,2,Wednesday,50,4,0,540.0,650.0,110.0,0
2023-12-14,Tomato,540.0,,600.0,,600.0,2023,12,December,14,3,Thursday,50,4,0,540.0,600.0,60.0,0
2023-12-15,Tomato,500.0,,550.0,,560.0,2023,12,December,15,4,Friday,50,4,0,500.0,555.0,55.0,0
2023-12-18,Tomato,500.0,,550.0,,700.0,2023,12,December,18,0,Monday,51,4,0,500.0,625.0,125.0,0
2023-12-19,Tomato,525.0,,575.0,,700.0,2023,12,December,19,1,Tuesday,51,4,0,525.0,637.5,112.5,0
2023-12-20,Tomato,600.0,,650.0,,700.0,2023,12,December,20,2,Wednesday,51,4,0,600.0,675.0,75.0,0
2023-12-21,Tomato,600.0,,650.0,,800.0,2023,12,December,21,3,Thursday,51,4,0,600.0,725.0,125.0,0
2023-12-22,Tomato,650.0,,700.0,,700.0,2023,12,December,22,4,Friday,51,4,0,650.0,700.0,50.0,0
2023-12-27,Tomato,350.0,,400.0,,600.0,2023,12,December,27,2,Wednesday,52,4,0,350.0,500.0,150.0,0
2023-12-28,Tomato,400.0,,450.0,,800.0,2023,12,December,28,3,Thursday,52,4,0,400.0,625.0,225.0,0
2023-12-29,Tomato,400.0,,450.0,,700.0,2023,12,December,29,4,Friday,52,4,0,400.0,575.0,175.0,0
2024-02-01,Tomato,600.0,,650.0,,900.0,2024,2,February,1,3,Thursday,5,1,0,600.0,775.0,175.0,0
2024-02-02,Tomato,550.0,,600.0,,800.0,2024,2,February,2,4,Friday,5,1,0,550.0,700.0,150.0,0
2024-02-05,Tomato,600.0,,650.0,,900.0,2024,2,February,5,0,Monday,6,1,0,600.0,775.0,175.0,0
2024-02-06,Tomato,650.0,,700.0,,900.0,2024,2,February,6,1,Tuesday,6,1,0,650.0,800.0,150.0,0
2024-02-07,Tomato,650.0,,700.0,,960.0,2024,2,February,7,2,Wednesday,6,1,0,650.0,830.0,180.0,0
2024-02-08,Tomato,700.0,,750.0,,960.0,2024,2,February,8,3,Thursday,6,1,0,700.0,855.0,155.0,0
2024-02-09,Tomato,700.0,,750.0,,960.0,2024,2,February,9,4,Friday,6,1,0,700.0,855.0,155.0,0
2024-02-12,Tomato,750.0,,800.0,,960.0,2024,2,February,12,0,Monday,7,1,0,750.0,880.0,130.0,0
2024-02-13,Tomato,800.0,,850.0,,960.0,2024,2,February,13,1,Tuesday,7,1,0,800.0,905.0,105.0,0
2024-02-14,Tomato,700.0,,750.0,,960.0,2024,2,February,14,2,Wednesday,7,1,0,700.0,855.0,155.0,0
2024-02-15,Tomato,700.0,,750.0,,900.0,2024,2,February,15,3,Thursday,7,1,0,700.0,825.0,125.0,0
2024-02-16,Tomato,750.0,,800.0,,1100.0,2024,2,February,16,4,Friday,7,1,0,750.0,950.0,200.0,0
2024-02-19,Tomato,850.0,,950.0,,1200.0,2024,2,February,19,0,Monday,8,1,0,850.0,1075.0,225.0,0
2024-02-20,Tomato,850.0,,950.0,,1000.0,2024,2,February,20,1,Tuesday,8,1,0,850.0,975.0,125.0,0
2024-02-21,Tomato,700.0,,800.0,,1200.0,2024,2,February,21,2,Wednesday,8,1,0,700.0,1000.0,300.0,0
2024-02-22,Tomato,650.0,,700.0,,1000.0,2024,2,February,22,3,Thursday,8,1,0,650.0,850.0,200.0,0
2024-02-26,Tomato,550.0,,600.0,,800.0,2024,2,February,26,0,Monday,9,1,0,550.0,700.0,150.0,0
2024-02-27,Tomato,550.0,,600.0,,800.0,2024,2,February,27,1,Tuesday,9,1,0,550.0,700.0,150.0,0
2024-02-28,Tomato,580.0,,630.0,,800.0,2024,2,February,28,2,Wednesday,9,1,0,580.0,715.0,135.0,0
2024-02-29,Tomato,580.0,,630.0,,700.0,2024,2,February,29,3,Thursday,9,1,0,580.0,665.0,85.0,0
2024-03-01,Tomato,550.0,,600.0,,700.0,2024,3,March,1,4,Friday,9,1,0,550.0,650.0,100.0,0
2024-03-04,Tomato,500.0,,550.0,,560.0,2024,3,March,4,0,Monday,10,1,0,500.0,555.0,55.0,0
2024-03-05,Tomato,450.0,,500.0,,600.0,2024,3,March,5,1,Tuesday,10,1,0,450.0,550.0,100.0,0
2024-03-06,Tomato,300.0,,350.0,,500.0,2024,3,March,6,2,Wednesday,10,1,0,300.0,425.0,125.0,0
2024-03-07,Tomato,300.0,,350.0,,600.0,2024,3,March,7,3,Thursday,10,1,0,300.0,475.0,175.0,0
2024-03-11,Tomato,350.0,,400.0,,500.0,2024,3,March,11,0,Monday,11,1,0,350.0,450.0,100.0,0
2024-03-12,Tomato,350.0,,400.0,,560.0,2024,3,March,12,1,Tuesday,11,1,0,350.0,480.0,130.0,0
2024-03-13,Tomato,350.0,,400.0,,500.0,2024,3,March,13,2,Wednesday,11,1,0,350.0,450.0,100.0,0
2024-03-14,Tomato,300.0,,350.0,,480.0,2024,3,March,14,3,Thursday,11,1,0,300.0,415.0,115.0,0
2024-03-15,Tomato,300.0,,350.0,,480.0,2024,3,March,15,4,Friday,11,1,0,300.0,415.0,115.0,0
2024-03-18,Tomato,200.0,,250.0,,400.0,2024,3,March,18,0,Monday,12,1,0,200.0,325.0,125.0,0
2024-03-19,Tomato,200.0,,250.0,,400.0,2024,3,March,19,1,Tuesday,12,1,0,200.0,325.0,125.0,0
2024-03-20,Tomato,200.0,,250.0,,360.0,2024,3,March,20,2,Wednesday,12,1,0,200.0,305.0,105.0,0
2024-03-21,Tomato,200.0,,250.0,,320.0,2024,3,March,21,3,Thursday,12,1,0,200.0,285.0,85.0,0
2024-03-22,Tomato,200.0,,250.0,,240.0,2024,3,March,22,4,Friday,12,1,0,200.0,245.0,45.0,0
2024-03-25,Tomato,200.0,,250.0,,240.0,2024,3,March,25,0,Monday,13,1,0,200.0,245.0,45.0,0
2024-03-26,Tomato,200.0,,250.0,,240.0,2024,3,March,26,1,Tuesday,13,1,0,200.0,245.0,45.0,0
2024-03-27,Tomato,150.0,,200.0,,240.0,2024,3,March,27,2,Wednesday,13,1,0,150.0,220.0,70.0,0
2024-03-28,Tomato,150.0,,200.0,,200.0,2024,3,March,28,3,Thursday,13,1,0,150.0,200.0,50.0,0
2024-04-01,Tomato,130.0,,180.0,,240.0,2024,4,April,1,0,Monday,14,2,0,130.0,210.0,80.0,0
2024-04-02,Tomato,130.0,,180.0,,200.0,2024,4,April,2,1,Tuesday,14,2,0,130.0,190.0,60.0,0
2024-04-03,Tomato,100.0,,150.0,,200.0,2024,4,April,3,2,Wednesday,14,2,0,100.0,175.0,75.0,0
2024-04-04,Tomato,100.0,,150.0,,240.0,2024,4,April,4,3,Thursday,14,2,0,100.0,195.0,95.0,0
2024-04-05,Tomato,100.0,,130.0,,200.0,2024,4,April,5,4,Friday,14,2,0,100.0,165.0,65.0,0
2024-04-08,Tomato,130.0,,200.0,,240.0,2024,4,April,8,0,Monday,15,2,0,130.0,220.0,90.0,0
2024-04-09,Tomato,130.0,,200.0,,240.0,2024,4,April,9,1,Tuesday,15,2,0,130.0,220.0,90.0,0
2024-04-10,Tomato,130.0,,200.0,,280.0,2024,4,April,10,2,Wednesday,15,2,0,130.0,240.0,110.0,0
2024-04-15,Tomato,100.0,,150.0,,280.0,2024,4,April,15,0,Monday,16,2,0,100.0,215.0,115.0,0
2024-04-16,Tomato,100.0,,150.0,,280.0,2024,4,April,16,1,Tuesday,16,2,0,100.0,150.0,50.0,0
2024-04-17,Tomato,100.0,,100.0,,220.0,2024,4,April,17,2,Wednesday,16,2,0,100.0,160.0,60.0,0
2024-04-18,Tomato,100.0,,100.0,,220.0,2024,4,April,18,3,Thursday,16,2,0,100.0,160.0,60.0,0
2024-04-19,Tomato,100.0,,100.0,,200.0,2024,4,April,19,4,Friday,16,2,0,100.0,150.0,60.0,0
2024-04-22,Tomato,100.0,,100.0,,200.0,2024,4,April,22,0,Monday,17,2,0,100.0,150.0,60.0,0
2024-04-24,Tomato,100.0,,100.0,,160.0,2024,4,April,24,2,Wednesday,17,2,0,100.0,130.0,60.0,0
2024-04-25,Tomato,100.0,,100.0,,120.0,2024,4,April,25,3,Thursday,17,2,0,100.0,110.0,60.0,0
2024-04-26,Tomato,100.0,,100.0,,120.0,2024,4,April,26,4,Friday,17,2,0,100.0,110.0,60.0,0
2024-04-29,Tomato,100.0,,100.0,,160.0,2024,4,April,29,0,Monday,18,2,0,100.0,130.0,60.0,0
2024-04-30,Tomato,100.0,,100.0,,160.0,2024,4,April,30,1,Tuesday,18,2,0,100.0,130.0,60.0,0
2024-05-02,Tomato,100.0,,100.0,,160.0,2024,5,May,2,3,Thursday,18,2,0,100.0,130.0,60.0,0
2024-05-03,Tomato,100.0,,100.0,,160.0,2024,5,May,3,4,Friday,18,2,0,100.0,130.0,60.0,0
2024-05-06,Tomato,100.0,,100.0,,200.0,2024,5,May,6,0,Monday,19,2,0,100.0,150.0,60.0,0
2024-05-07,Tomato,100.0,,100.0,,200.0,2024,5,May,7,1,Tuesday,19,2,0,100.0,150.0,60.0,0
2024-05-08,Tomato,100.0,,100.0,,160.0,2024,5,May,8,2,Wednesday,19,2,0,100.0,130.0,60.0,0
2024-05-09,Tomato,100.0,,100.0,,120.0,2024,5,May,9,3,Thursday,19,2,0,100.0,120.0,60.0,0
2024-05-10,Tomato,100.0,,100.0,,120.0,2024,5,May,10,4,Friday,19,2,0,100.0,120.0,60.0,0
2024-05-13,Tomato,100.0,,100.0,,140.0,2024,5,May,13,0,Monday,20,2,0,100.0,120.0,60.0,0
2024-05-14,Tomato,100.0,,100.0,,160.0,2024,5,May,14,1,Tuesday,20,2,0,100.0,130.0,60.0,0
2024-05-15,Tomato,100.0,,120.0,,160.0,2024,5,May,15,2,Wednesday,20,2,0,100.0,140.0,60.0,0
2024-05-16,Tomato,100.0,,120.0,,160.0,2024,5,May,16,3,Thursday,20,2,0,100.0,140.0,60.0,0
2024-05-17,Tomato,100.0,,120.0,,200.0,2024,5,May,17,4,Friday,20,2,0,100.0,160.0,60.0,0
2024-05-20,Tomato,180.0,,230.0,,320.0,2024,5,May,20,0,Monday,21,2,0,180.0,275.0,95.0,0
2024-05-21,Tomato,150.0,,180.0,,200.0,2024,5,May,21,1,Tuesday,21,2,0,150.0,190.0,40.0,0
2024-05-22,Tomato,130.0,,180.0,,240.0,2024,5,May,22,2,Wednesday,21,2,0,130.0,210.0,80.0,0
2024-05-22,Tomato,130.0,,180.0,,200.0,2024,5,May,22,2,Wednesday,21,2,0,130.0,190.0,60.0,0
2024-05-27,Tomato,130.0,,180.0,,240.0,2024,5,May,27,0,Monday,22,2,0,130.0,210.0,80.0,0
2024-05-28,Tomato,130.0,,180.0,,240.0,2024,5,May,28,1,Tuesday,22,2,0,130.0,210.0,80.0,0
2024-05-29,Tomato,130.0,,180.0,,240.0,2024,5,May,29,2,Wednesday,22,2,0,130.0,210.0,80.0,0
2024-05-31,Tomato,130.0,,180.0,,240.0,2024,5,May,31,4,Friday,22,2,0,130.0,210.0,80.0,0
2024-06-03,Tomato,130.0,,180.0,,240.0,2024,6,June,3,0,Monday,23,2,0,130.0,210.0,80.0,0
2024-06-04,Tomato,140.0,,200.0,,220.0,2024,6,June,4,1,Tuesday,23,2,0,140.0,210.0,70.0,0
2024-06-05,Tomato,140.0,,200.0,,220.0,2024,6,June,5,2,Wednesday,23,2,0,140.0,210.0,70.0,0
2024-06-06,Tomato,140.0,,200.0,,320.0,2024,6,June,6,3,Thursday,23,2,0,140.0,260.0,120.0,0
2024-06-07,Tomato,220.0,,270.0,,320.0,2024,6,June,7,4,Friday,23,2,0,220.0,295.0,75.0,0
2024-06-10,Tomato,350.0,,400.0,,520.0,2024,6,June,10,0,Monday,24,2,0,350.0,460.0,110.0,0
2024-06-11,Tomato,400.0,,450.0,,480.0,2024,6,June,11,1,Tuesday,24,2,0,400.0,465.0,65.0,0
2024-06-12,Tomato,420.0,,470.0,,480.0,2024,6,June,12,2,Wednesday,24,2,0,420.0,475.0,55.0,0
2024-06-13,Tomato,420.0,,470.0,,560.0,2024,6,June,13,3,Thursday,24,2,0,420.0,515.0,95.0,0
2024-06-14,Tomato,420.0,,470.0,,560.0,2024,6,June,14,4,Friday,24,2,0,420.0,515.0,95.0,0
2024-06-18,Tomato,400.0,,450.0,,720.0,2024,6,June,18,1,Tuesday,25,2,0,400.0,585.0,185.0,0
2024-06-19,Tomato,400.0,,450.0,,720.0,2024,6,June,19,2,Wednesday,25,2,0,400.0,585.0,185.0,0
2024-06-20,Tomato,550.0,,600.0,,700.0,2024,6,June,20,3,Thursday,25,2,0,550.0,650.0,100.0,0
2024-06-24,Tomato,500.0,,550.0,,800.0,2024,6,June,24,0,Monday,26,2,0,500.0,675.0,175.0,0
2024-06-25,Tomato,550.0,,600.0,,700.0,2024,6,June,25,1,Tuesday,26,2,0,550.0,650.0,100.0,0
2024-06-26,Tomato,550.0,,600.0,,700.0,2024,6,June,26,2,Wednesday,26,2,0,550.0,650.0,100.0,0
2024-06-27,Tomato,550.0,,600.0,,700.0,2024,6,June,27,3,Thursday,26,2,0,550.0,650.0,100.0,0
2024-06-28,Tomato,550.0,,600.0,,700.0,2024,6,June,28,4,Friday,26,2,0,550.0,650.0,100.0,0
2024-07-01,Tomato,550.0,,600.0,,600.0,2024,7,July,1,0,Monday,27,3,0,550.0,600.0,50.0,0
2024-07-02,Tomato,400.0,,450.0,,600.0,2024,7,July,2,1,Tuesday,27,3,0,400.0,525.0,125.0,0
2024-07-03,Tomato,300.0,,350.0,,560.0,2024,7,July,3,2,Wednesday,27,3,0,300.0,455.0,155.0,0
2024-07-04,Tomato,300.0,,350.0,,600.0,2024,7,July,4,3,Thursday,27,3,0,300.0,475.0,175.0,0
2024-07-05,Tomato,300.0,,350.0,,480.0,2024,7,July,5,4,Friday,27,3,0,300.0,415.0,115.0,0
2024-07-08,Tomato,250.0,,300.0,,480.0,2024,7,July,8,0,Monday,28,3,0,250.0,390.0,140.0,0
2024-07-09,Tomato,200.0,,250.0,,460.0,2024,7,July,9,1,Tuesday,28,3,0,200.0,355.0,155.0,0
2024-07-10,Tomato,230.0,,280.0,,400.0,2024,7,July,10,2,Wednesday,28,3,0,230.0,340.0,110.0,0
2024-07-11,Tomato,230.0,,280.0,,400.0,2024,7,July,11,3,Thursday,28,3,0,230.0,340.0,110.0,0
2024-07-11,Tomato,180.0,,230.0,,280.0,2024,7,July,11,3,Thursday,28,3,0,180.0,255.0,75.0,0
2024-07-12,Tomato,230.0,,280.0,,360.0,2024,7,July,12,4,Friday,28,3,0,230.0,320.0,90.0,0
2024-07-15,Tomato,350.0,,400.0,,480.0,2024,7,July,15,0,Monday,29,3,0,350.0,440.0,90.0,0
2024-07-16,Tomato,350.0,,400.0,,460.0,2024,7,July,16,1,Tuesday,29,3,0,350.0,430.0,80.0,0
2024-07-17,Tomato,350.0,,400.0,,520.0,2024,7,July,17,2,Wednesday,29,3,0,350.0,460.0,110.0,0
2024-07-18,Tomato,350.0,,400.0,,560.0,2024,7,July,18,3,Thursday,29,3,0,350.0,480.0,130.0,0
2024-07-19,Tomato,350.0,,400.0,,520.0,2024,7,July,19,4,Friday,29,3,0,350.0,460.0,110.0,0
2024-07-22,Tomato,350.0,,400.0,,520.0,2024,7,July,22,0,Monday,30,3,0,350.0,460.0,110.0,0
2024-07-23,Tomato,350.0,,400.0,,480.0,2024,7,July,23,1,Tuesday,30,3,0,350.0,440.0,90.0,0
2024-07-24,Tomato,300.0,,350.0,,480.0,2024,7,July,24,2,Wednesday,30,3,0,300.0,415.0,115.0,0
2024-07-25,Tomato,250.0,,300.0,,480.0,2024,7,July,25,3,Thursday,30,3,0,250.0,390.0,140.0,0
2024-07-26,Tomato,250.0,,300.0,,480.0,2024,7,July,26,4,Friday,30,3,0,250.0,390.0,140.0,0
2024-07-29,Tomato,200.0,,250.0,,480.0,2024,7,July,29,0,Monday,31,3,0,200.0,365.0,165.0,0
2024-07-30,Tomato,200.0,,250.0,,360.0,2024,7,July,30,1,Tuesday,31,3,0,200.0,305.0,105.0,0
2024-07-31,Tomato,200.0,,250.0,,360.0,2024,7,July,31,2,Wednesday,31,3,0,200.0,305.0,105.0,0
2024-08-01,Tomato,200.0,,250.0,,380.0,2024,8,August,1,3,Thursday,31,3,0,200.0,315.0,115.0,0
2024-08-02,Tomato,180.0,,230.0,,380.0,2024,8,August,2,4,Friday,31,3,0,180.0,305.0,125.0,0
2024-08-05,Tomato,200.0,,250.0,,400.0,2024,8,August,5,0,Monday,32,3,0,200.0,325.0,125.0,0
2024-08-06,Tomato,220.0,,270.0,,400.0,2024,8,August,6,1,Tuesday,32,3,0,220.0,335.0,115.0,0
2024-08-07,Tomato,220.0,,270.0,,360.0,2024,8,August,7,2,Wednesday,32,3,0,220.0,315.0,95.0,0
2024-08-08,Tomato,200.0,,250.0,,360.0,2024,8,August,8,3,Thursday,32,3,0,200.0,305.0,105.0,0
2024-08-09,Tomato,200.0,,250.0,,360.0,2024,8,August,9,4,Friday,32,3,0,200.0,305.0,105.0,0
2024-08-12,Tomato,200.0,,250.0,,320.0,2024,8,August,12,0,Monday,33,3,0,200.0,285.0,85.0,0
2024-08-13,Tomato,150.0,,200.0,,340.0,2024,8,August,13,1,Tuesday,33,3,0,150.0,270.0,120.0,0
2024-08-14,Tomato,200.0,,250.0,,320.0,2024,8,August,14,2,Wednesday,33,3,0,200.0,285.0,85.0,0
2024-08-15,Tomato,200.0,,250.0,,320.0,2024,8,August,15,3,Thursday,33,3,0,200.0,285.0,85.0,0
2024-08-16,Tomato,150.0,,200.0,,320.0,2024,8,August,16,4,Friday,33,3,0,150.0,260.0,110.0,0
2024-08-20,Tomato,150.0,,200.0,,320.0,2024,8,August,20,1,Tuesday,34,3,0,150.0,260.0,110.0,0
2024-08-21,Tomato,150.0,,200.0,,280.0,2024,8,August,21,2,Wednesday,34,3,0,150.0,240.0,90.0,0
2024-08-22,Tomato,130.0,,180.0,,280.0,2024,8,August,22,3,Thursday,34,3,0,130.0,230.0,100.0,0
2024-08-23,Tomato,130.0,,180.0,,320.0,2024,8,August,23,4,Friday,34,3,0,130.0,250.0,120.0,0
2024-08-26,Tomato,150.0,,200.0,,280.0,2024,8,August,26,0,Monday,35,3,0,150.0,240.0,90.0,0
